kepid,rrmscdpp03p0
6224313,127.958
6224490,243.77599999999998
6224494,46.065
6224501,74.663
6224540,228.03900000000002
6100054,57.262
6100055,256.57599999999996
6100061,219.572
6100062,61.938
6100142,50.284
6100168,1127.208
6100291,460.719
6100306,214.15400000000002
6100355,178.30900000000003
6100414,75.22399999999999
6100454,213.017
6100469,342.764
6100483,246.118
6105762,212.225
6105780,78.957
6105836,218.296
6105865,184.107
6105877,83.329
6105925,187.957
6105948,237.37900000000002
6105989,105.68700000000001
6105994,328.591
6106019,47.781000000000006
6106023,226.857
6106038,264.49
6106040,159.421
6114507,122.40299999999999
6114517,87.693
6114539,28.151999999999997
6114541,159.798
6114547,62.385
6114559,154.221
6114589,102.67299999999999
6114596,86.99600000000001
6114624,205.637
6114650,104.447
6114684,1145.417
6114703,48.868
6114709,111.726
6114745,34.678000000000004
6119295,307.098
6119329,79.943
6119358,94.958
6119403,38.817
6119407,18.384
6119426,182.13299999999998
6119471,262.122
6119476,62.823
6119494,185.91099999999997
6119510,131.078
6119530,157.845
6119552,103.022
6119597,348.582
6125501,143.761
6125519,146.74200000000002
6125520,204.166
6125534,231.86
6125537,87.932
6125558,74.502
6125586,247.0
6125596,314.724
6125607,236.15099999999998
6125631,39.43
6125653,83.742
6125655,153.543
6125684,189.303
6128841,86.516
6128844,80.5
6128846,219.482
6128867,213.628
6128870,208.167
6128889,151.914
6128902,61.143
6128903,220.82
6128969,259.26599999999996
6128970,78.145
6128971,105.53
6128983,151.116
6128990,116.734
6128995,40.929
6138407,81.429
6138443,175.25
6138476,253.66
6138540,246.62599999999998
6138551,227.727
6138558,58.618
6138623,81.891
6138649,108.56700000000001
6138714,135.45
6138727,150.174
6138744,87.90899999999999
6138749,32.126
6138789,93.07799999999999
6143331,78.357
6143356,60.864
6143403,214.37
6143455,37.213
6143458,88.223
6143495,60.576
6143520,298.408
6143524,68.732
6143542,93.48
6143547,129.549
6143558,220.925
6143566,143.411
6143634,100.65100000000001
6150066,307.884
6150086,269.998
6150118,104.554
6150124,74.40899999999999
6150291,133.64600000000002
6150294,90.3
6150317,192.354
6150320,97.728
6150355,388.134
6150498,40.022
6150518,72.292
6150591,123.759
6150653,279.82
6150782,58.07899999999999
6184852,131.41899999999998
6184857,206.81099999999998
6184858,202.653
6184874,256.342
6184894,237.856
6184896,80.192
6184944,196.53
6185004,96.001
6185019,603.835
6185047,294.315
6185048,157.327
6185051,179.821
6185083,315.651
6188789,117.929
6190535,261.248
6190595,118.274
6190599,229.7
6190679,62.48
6190683,86.264
6190721,231.608
6190725,124.038
6190762,234.812
6190766,115.175
6190771,1231.357
6190801,180.09599999999998
6190835,195.109
6190838,101.925
6197905,104.465
6197937,122.368
6197953,68.695
6197966,123.116
6197974,92.625
6197978,211.94
6197995,290.546
6197996,266.168
6198005,279.259
6198042,245.576
6198068,272.691
6198073,229.62900000000002
6204878,62.178000000000004
6204894,166.537
6204921,79.14399999999999
6204933,271.934
6204948,201.923
6204954,78.937
6204958,95.256
6204976,269.001
6204977,168.7
6205023,250.875
6205028,273.873
6205045,91.81700000000001
6205055,58.659
6209054,192.84400000000002
6209056,240.257
6209071,62.12
6209152,136.656
6209153,294.596
6209176,187.26
6209179,89.993
6209195,169.06599999999997
6209205,239.514
6209225,104.986
6209293,52.20399999999999
6209302,273.832
6213773,168.197
6213774,85.899
6213776,130.861
6213806,130.27
6213853,149.417
6213879,45.26
6213903,73.738
6213943,80.454
6213947,148.276
6213989,331.207
6213991,241.525
6213997,146.53
6214001,122.926
6224560,227.898
6224562,289.117
6224602,49.548
6224695,268.747
6224768,76.76899999999999
6224785,25.070999999999998
6224815,78.885
6224853,
6224860,246.361
6224883,99.62
6224896,258.108
6224945,191.386
6100515,203.41099999999997
6100516,138.211
6100523,80.262
6100524,215.33900000000003
6100525,361.033
6100526,303.60900000000004
6100536,376.93300000000005
6100539,333.39300000000003
6100540,193.165
6100564,148.351
6100568,265.835
6100582,62.838
6100631,77.324
6106046,203.47400000000002
6106048,259.889
6106103,245.582
6106112,514.499
6106120,156.984
6106152,12.77
6106171,144.691
6106248,112.427
6106252,190.206
6106282,220.294
6106285,97.287
6106304,62.238
6106306,255.885
6114798,110.054
6114849,984.257
6114865,217.30900000000003
6114904,79.82
6114905,71.024
6114912,160.74
6114944,432.36
6114953,153.85299999999998
6114967,129.32299999999998
6115013,130.82399999999998
6115025,46.036
6115042,285.318
6115053,269.138
6119605,205.717
6119608,268.525
6119634,266.39099999999996
6119648,314.324
6119649,111.999
6119663,152.482
6119774,173.27700000000002
6119779,227.5
6119788,647.249
6119818,151.548
6119828,156.52700000000002
6119834,173.296
6125698,177.361
6125701,190.75400000000002
6125705,107.78299999999999
6125711,210.923
6125731,55.126000000000005
6125756,79.565
6125804,221.65599999999998
6125835,71.398
6125862,163.321
6125893,68.608
6125895,264.077
6125898,106.262
6129007,106.51299999999999
6129022,123.24
6129077,64.509
6129094,162.077
6129108,26.755
6129110,110.925
6129156,252.592
6129171,70.32600000000001
6129208,282.415
6129251,139.341
6129276,67.89
6129282,103.595
6129293,137.313
6138792,272.286
6138871,256.212
6138886,241.632
6138920,119.391
6138944,82.398
6138962,124.509
6138976,199.762
6139000,198.43599999999998
6139022,104.061
6139032,141.474
6139040,53.461000000000006
6139051,190.058
6143647,125.59299999999999
6143648,215.91
6143715,92.95100000000001
6143796,127.788
6143819,76.87899999999999
6143826,
6143850,106.719
6143853,177.088
6143866,113.899
6143868,67.398
6143882,296.836
6143887,98.904
6143907,40.87
6143929,102.382
6150804,51.443000000000005
6150909,120.339
6150943,374.69199999999995
6150977,313.466
6151037,175.965
6151053,380.12699999999995
6151139,189.514
6151347,165.65200000000002
6151368,313.661
6151445,150.1
6151532,276.719
6151550,185.567
6151564,219.555
6185099,64.393
6185135,718.7330000000001
6185183,78.085
6185190,139.43
6185200,63.629
6185204,58.938
6185248,264.426
6185257,160.014
6185269,244.55900000000003
6185275,46.952
6185290,189.608
6185317,193.44400000000002
6185331,257.038
6190866,174.56400000000002
6190868,199.817
6190873,117.29899999999999
6190891,136.118
6190898,56.299
6190981,160.86700000000002
6190983,264.862
6191033,161.66899999999998
6191036,97.06
6191093,51.443000000000005
6191113,143.232
6191121,169.268
6191127,75.352
6198091,235.671
6198108,257.683
6198118,44.4
6198123,186.261
6198133,255.80599999999998
6198172,111.58
6198182,40.784
6198192,383.57
6198204,86.67
6198249,127.491
6198256,112.889
6198271,110.786
6198278,141.289
6205064,85.435
6205120,311.37
6205121,281.608
6205127,117.876
6205129,133.139
6205141,277.214
6205168,294.819
6205175,180.50599999999997
6205228,124.294
6205271,47.35
6205289,306.158
6205296,272.941
6205302,163.779
6209318,147.86700000000002
6209330,30.834
6209347,547.052
6209377,215.433
6209407,245.523
6209408,110.26299999999999
6209441,215.65099999999998
6209454,258.165
6209522,205.173
6209585,567.914
6209586,246.477
6209592,222.078
6209593,73.774
6214021,252.58
6214028,85.811
6214033,9.204
6214037,2070.35
6214048,179.803
6214051,215.39
6214072,248.653
6214095,28.229
6214108,85.59
6214118,71.816
6214134,95.23
6214135,84.947
6214232,125.806
6066563,256.572
6066599,310.935
6066629,143.179
6066675,31.694000000000003
6066717,76.453
6066742,96.545
6066772,71.866
6066773,133.57299999999998
6066938,61.903
6066983,53.29600000000001
6067005,65.139
6067029,232.112
6100702,934.801
6100818,82.257
6100831,150.72899999999998
6100854,65.418
6100938,65.472
6100968,47.792
6100977,185.805
6101032,149.30200000000002
6101061,192.62099999999998
6101079,53.294
6101148,285.441
6101149,271.664
6101163,204.22799999999998
6106318,50.589
6106398,277.83
6106402,847.597
6106415,15.944
6106566,76.616
6106571,97.03399999999999
6106614,121.925
6106619,156.80100000000002
6106623,90.898
6106674,131.32399999999998
6106690,104.729
6106706,152.35399999999998
6106720,93.51
6115065,244.602
6115083,326.60900000000004
6115085,192.236
6115091,199.832
6115165,373.67
6115212,271.351
6115219,170.753
6115240,49.87
6115250,225.243
6115266,239.301
6115282,210.042
6115290,122.67200000000001
6119848,195.75799999999998
6119877,341.855
6119906,91.75299999999999
6119914,292.093
6119921,155.984
6119923,181.00599999999997
6119940,115.73200000000001
6119960,281.408
6119964,69.493
6119970,292.085
6119988,83.49600000000001
6119994,107.37799999999999
6125921,49.21
6125927,216.69299999999998
6125982,119.507
6125989,69.256
6125999,225.50099999999998
6126012,159.376
6126013,640.109
6126076,34.954
6126081,68.429
6126107,85.699
6126113,211.84599999999998
6126115,297.284
6126140,201.46200000000002
6129411,125.501
6129433,184.174
6129451,483.207
6129462,194.743
6129463,30.342
6129514,125.08200000000001
6129523,173.206
6129524,253.56599999999997
6129528,226.922
6129530,264.639
6129538,170.53
6129545,45.39
6139062,200.34799999999998
6139086,192.47
6139092,255.51
6139220,180.97299999999998
6139228,245.59
6139265,280.758
6139266,199.325
6139295,103.152
6139383,60.066
6139399,96.37299999999999
6139471,114.465
6139477,146.57299999999998
6143935,191.84599999999998
6143946,87.094
6144013,184.31799999999998
6144016,108.679
6144035,218.21599999999998
6144039,128.356
6144072,232.50599999999997
6144074,522.611
6144173,72.94
6144181,43.227
6144188,253.43099999999998
6144190,296.17900000000003
6151607,60.263999999999996
6151645,242.268
6151933,129.924
6152521,72.377
6152525,312.858
6152591,59.532
6152665,117.094
6152755,176.12900000000002
6152829,230.357
6152866,175.919
6152902,318.04400000000004
6152974,202.63299999999998
6185346,404.805
6185349,114.072
6185353,202.796
6185416,32.15
6185417,79.774
6185440,54.446000000000005
6185447,241.34799999999998
6185451,98.361
6185456,214.18099999999998
6185457,235.352
6185476,151.179
6185481,231.581
6191159,223.91
6191190,164.505
6191195,86.15
6191218,278.775
6191288,92.281
6191289,255.174
6191317,320.528
6191323,260.263
6191332,184.743
6191340,41.842
6191385,228.93400000000003
6191427,122.99700000000001
6191441,215.136
6198306,141.793
6198356,148.53
6198383,77.843
6198395,158.90200000000002
6198406,237.71599999999998
6198476,325.125
6198533,74.292
6198555,113.583
6198577,339.93699999999995
6198581,121.919
6198627,50.103
6198658,126.33200000000001
6198670,175.18900000000002
6205325,244.143
6205358,120.001
6205384,79.127
6205405,101.516
6205415,207.153
6205460,655.791
6205468,216.955
6205481,252.62
6205483,219.38099999999997
6205502,86.196
6205507,38.394
6205513,240.067
6205514,71.954
6209628,136.819
6209637,78.006
6209644,133.327
6209651,199.542
6209673,287.482
6209677,125.52
6209678,277.176
6209679,375.096
6209693,130.984
6209707,231.85
6209711,162.238
6209721,52.513999999999996
6209756,98.07799999999999
6214336,219.623
6214396,243.12599999999998
6214434,49.888000000000005
6214454,115.802
6214665,70.434
6219517,95.695
6219592,137.554
6219653,159.548
6219684,147.971
6219856,157.744
6219870,135.292
6219880,87.515
6067048,114.62799999999999
6067057,122.36200000000001
6067067,123.76899999999999
6067087,133.475
6067107,119.98700000000001
6067247,104.48299999999999
6067271,76.117
6067277,202.331
6067282,488.11
6067314,128.582
6067321,55.687
6067378,199.388
6101173,148.51
6101189,88.135
6101256,136.437
6101315,319.715
6101339,304.89799999999997
6101343,191.87
6101358,146.713
6101376,62.331
6101389,119.436
6101435,328.216
6101462,77.499
6101471,153.417
6101513,411.425
6106724,271.786
6106748,205.03799999999998
6106752,164.826
6106758,167.18900000000002
6106771,
6106777,221.71400000000003
6106796,151.273
6106815,612.757
6106827,234.50900000000001
6106856,133.343
6106863,229.933
6106869,133.739
6106877,28.999000000000002
6115308,165.303
6115335,85.569
6115356,200.011
6115379,131.235
6115385,165.31
6115399,250.03799999999998
6115435,223.394
6115458,96.50399999999999
6115466,34.537
6115494,174.61599999999999
6115501,52.54600000000001
6115511,313.533
6119999,98.521
6120015,102.961
6120039,215.463
6120043,140.531
6120073,244.173
6120098,199.00599999999997
6120133,275.172
6120154,120.569
6122185,191.523
6122418,254.732
6122428,162.328
6122546,247.303
6126152,186.94799999999998
6126168,191.19400000000002
6126171,128.605
6126188,44.727
6126191,35.209
6126225,98.038
6126245,50.213
6126251,186.83700000000002
6126257,229.30700000000002
6126265,134.175
6126267,161.494
6126271,214.422
6126276,43.111999999999995
6129581,183.025
6129619,271.99
6129632,104.76299999999999
6129651,119.255
6129655,19.29
6129657,157.577
6129690,61.318999999999996
6129694,39.882
6129696,109.275
6129709,91.87700000000001
6129725,147.416
6129736,121.535
6139483,84.432
6139524,232.69400000000002
6139528,132.63
6139561,153.136
6139591,147.541
6139611,192.78799999999998
6139629,128.562
6139662,76.535
6139667,109.897
6139796,121.119
6139802,176.455
6139806,96.551
6144243,107.48299999999999
6144257,68.736
6144262,82.262
6144289,61.922
6144304,238.521
6144311,115.242
6144404,284.064
6144581,360.596
6144587,232.097
6144627,209.976
6144694,90.05
6144766,89.322
6144777,173.636
6153030,67.979
6153050,116.086
6153175,123.55799999999999
6153201,242.136
6153219,
6153233,326.915
6153281,119.633
6153373,184.73
6153390,152.513
6153404,309.467
6153407,49.512
6153454,198.76
6153588,198.305
6185496,268.432
6185513,141.766
6185516,283.55
6185523,295.809
6185552,95.98700000000001
6185584,159.429
6185594,263.873
6185709,72.03399999999999
6185711,82.426
6185717,71.858
6185785,54.085
6185790,146.474
6185809,119.706
6191451,177.077
6191505,92.28200000000001
6191521,168.625
6191528,230.595
6191539,233.66299999999998
6191559,90.39399999999999
6191563,121.64299999999999
6191574,1198.964
6191589,155.638
6191637,200.46900000000002
6191653,73.656
6191658,125.895
6191664,247.68400000000003
6198676,122.23899999999999
6198683,229.676
6198695,141.025
6198720,95.97
6198725,245.014
6198748,233.016
6198753,166.98
6198756,59.442
6198767,286.491
6198770,712.988
6198776,96.21700000000001
6198799,163.72
6198885,76.995
6205532,66.036
6205541,101.052
6205544,165.408
6205548,190.65400000000002
6205566,174.175
6205590,51.086999999999996
6205597,194.96099999999998
6205651,200.532
6205669,134.571
6205690,181.562
6205694,169.104
6205699,311.44
6205739,251.834
6209759,167.433
6209762,169.06
6209772,168.90599999999998
6209773,204.03099999999998
6209798,70.613
6209800,92.31200000000001
6209816,178.408
6209824,
6209832,285.541
6209871,194.274
6209916,250.582
6209929,164.915
6219883,1333.543
6219924,256.447
6219926,143.076
6220010,254.351
6220038,281.715
6220062,315.244
6220078,173.426
6220084,212.773
6220101,207.535
6220122,190.6
6220134,218.03900000000002
6220160,273.868
6220178,63.456
6067485,103.75299999999999
6067538,86.458
6067545,61.983000000000004
6067634,407.634
6067645,146.036
6067675,109.855
6067695,214.15599999999998
6067707,60.92100000000001
6067727,34.422
6067735,
6067817,47.803999999999995
6067866,143.015
6101520,160.906
6101530,68.367
6101535,120.87
6101550,125.199
6101610,54.437
6101624,116.559
6101661,325.36400000000003
6101681,82.721
6101722,172.253
6101753,159.71
6101800,133.36
6101806,205.267
6106895,148.02
6106904,147.52100000000002
6106918,235.824
6107000,275.916
6107005,190.85
6107054,69.625
6107103,234.296
6107117,130.566
6107122,226.829
6107124,162.811
6107137,312.49
6107155,166.606
6107171,555.326
6115516,183.982
6115528,79.30199999999999
6115530,49.073
6115534,183.33
6115549,54.44
6115562,185.549
6115575,107.23299999999999
6115577,222.736
6115603,87.801
6115620,111.8
6115650,109.13
6115666,85.005
6122562,135.97899999999998
6122613,228.265
6122627,177.78599999999997
6122646,63.177
6122678,83.92200000000001
6122680,130.77
6122692,202.357
6122695,241.234
6122713,316.619
6122760,87.088
6122790,949.6419999999999
6122798,56.778999999999996
6122829,247.46400000000003
6126289,228.908
6126309,157.464
6126336,167.435
6126359,151.009
6126376,70.79
6126382,113.023
6126392,238.639
6126451,241.303
6126458,233.201
6126512,95.637
6126562,64.143
6126568,217.854
6126573,182.03099999999998
6129750,107.193
6129761,96.434
6129785,111.29700000000001
6129801,158.069
6129810,119.95
6129815,162.672
6129857,107.791
6129868,146.718
6129877,20.073
6129930,124.03299999999999
6129950,97.84
6129964,123.28
6129996,181.90200000000002
6139828,177.418
6139835,91.436
6139856,79.778
6139865,218.395
6139873,126.814
6139884,66.94
6139894,59.153
6139905,250.625
6139945,104.911
6139946,154.127
6139959,122.815
6139973,238.50599999999997
6144827,
6144865,157.86
6144872,16.276
6145012,116.521
